alu1,alu2,alu3,alu4,alu5,class
0.000096,0.000312,60,0.001438,0.026002,0
0.00012,0.000601,144,0.017297,0,0
0,0,39,0.041009,0,0
0.000045,0.000316,24,0.000361,0.016712,0
0,0.000274,141,0.038694,0.001097,0
0.000129,0.000312,333,0.003586,0.000355,0
0.000609,0,99,0.060256,0.024331,0
0.000185,0.000364,48,0.00033,0.000975,0
0.000054,0.000311,129,0.001384,0.016864,0
0.00011,0.000329,168,0.00263,0.021599,0
0.000102,0.000409,228,0.005835,0.021521,0
0.000133,0.001196,150,0.019936,0.025648,0
0,0.000083,303,0.025216,0.039527,0
0,0,225,0.115622,0,0
0,0.000147,513,0.075508,0,0
0.00014,0.000382,228,0.002905,0.000025,0
0.000172,0,108,0.018547,0.013908,0
0.000137,0.000254,72,0.000702,0.004028,0
0.001984,0,315,0.625,0,0
0.000258,0.000773,459,0.118299,0.023963,0
0,0,129,0.020115,0.032585,0
0,0,207,0.400387,0.017375,0
0.000139,0.000695,264,0.012233,0,0
0,0,195,0.427632,0,0
0,0.00102,159,0.010813,0,0
0,0,57,0.089905,0.007874,0
0.000038,0.000075,123,0.004641,0.003698,0
0.000094,0.000262,60,0.000245,0.019002,0
0,0,126,0.015405,0,0
0,0,123,0.099354,0,0
0,0.001159,291,0.168696,0,0
0.000184,0.000184,153,0.009372,0.024622,0
0.000101,0.000505,264,0.02664,0,0
0.000347,0.000187,63,0.001682,0.023233,0
0.00008,0.000337,42,0.000061,0.000333,0
0,0,111,0.11859,0,0
0,0,195,0.418455,0.017131,0
0,0,126,0.06409,0.018302,0
0,0.001157,507,0.586806,0.015029,0
0.000326,0.001306,96,0.031342,0,0
0.001278,0.000787,234,0.023007,0.026052,0
0.000075,0.0002,234,0.002924,0.026394,0
0,0.000365,213,0.019413,0,0
0.00004,0.00036,81,0.003242,0.00004,0
0,0,174,0.236413,0.020353,0
0,0,291,0.284736,0,0
0,0,135,0.30543,0,0
0,0,111,0.098143,0.001767,0
0.000486,0.000486,84,0.040816,0.019913,0
0.000429,0,189,0.081081,0.034305,0
0,0.001909,312,0.085083,0.023173,0
0.000085,0.000192,48,0.001025,0.024611,0
0,0,18,0.020362,0.00565,0
0,0,36,0.022814,0.015833,0
0.001211,0.000242,162,0.039225,0,0
0.00004,0.000199,108,0.00215,0.019448,0
0,0,87,0.125,0,0
0,0.002644,54,0.028556,0,0
0.000254,0.000215,60,0.000586,0.000127,0
0,0,255,0.151876,0.015476,0
0,0,132,0.044236,0,0
0.000185,0.000555,45,0.008326,0,0
0.000191,0.00041,63,0.00172,0.000491,0
0,0,87,0.237705,0.016349,0
0,0,204,0.377079,0,0
0.000332,0.000664,153,0.050814,0.022244,0
0,0,69,0.15,0.008677,0
0,0.000293,69,0.020235,0,0
0,0,63,0.009041,0.020232,0
0,0,36,0.095745,0.015915,0
0,0,240,0.182648,0,0
0.000546,0,42,0.022913,0.020174,0
0,0.000163,81,0.004412,0.028651,0
0.00009,0.000241,126,0.000209,0.000388,0
0,0,153,0.083928,0,0
0.000067,0.000261,126,0.001059,0.023136,0
0,0.003269,309,0.101013,0.002941,0
0.000099,0.000281,90,0.001487,0.000017,0
0.000303,0.001819,420,0.12735,0,0
0.000083,0.000331,276,0.022827,0.017698,0
0.000247,0.000071,240,0.008475,0.000212,0
0.000105,0.000147,15,0.000157,0.000094,0
0,0,171,0.121105,0.016985,0
0.000159,0.000478,108,0.017214,0,0
0.00033,0.00032,171,0.00161,0.000009,0
0,0,144,0.191744,0,0
0,0,174,0.321627,0,0
0.000133,0.000267,84,0.001866,0.01764,0
0.000147,0.0003,87,0.000474,0.019091,0
0,0,213,0.1136,0,0
0,0.000524,207,0.036138,0.021644,0
0.000274,0.000549,381,0.104555,0,0
0.000797,0,315,0.250996,0,0
0.000979,0,159,0.031146,0.021152,0
0.000043,0.000141,93,0.00101,0.00558,0
0.000068,0.000227,174,0.001069,0.021105,0
0,0.000238,63,0.003002,0.026348,0
0,0,198,0.24235,0.031785,0
0.000066,0.000131,198,0.004336,0.029675,0
0.001087,0,87,0.047283,0.028789,0
0.000334,0.000167,348,0.058107,0.000167,0
0.000138,0.001379,87,0.011997,0,0
0,0,75,0.048796,0,0
0,0.000947,612,0.193121,0.020189,0
0.000374,0,33,0.012332,0.015689,0
0,0,132,0.036125,0.022982,0
0,0,441,0.50748,0.014943,0
0.000062,0.000232,72,0.001112,0.00054,0
0,0,573,0.624183,0.025027,0
0,0.000142,108,0.007681,0.000284,0
0,0.001873,189,0.176966,0.002806,0
0.000109,0.000357,153,0.001115,0.000372,0
0,0.000145,3828,0.556234,0.023972,0
0,0,48,0.088561,0,0
0,0.000381,264,0.100457,0,0
0,0,168,0.16185,0.034649,0
0,0,75,0.118297,0,0
0,0,363,0.124315,0.014721,0
0.000095,0.000333,168,0.007993,0,0
0.000077,0.000192,420,0.016114,0,0
0,0,63,0.137856,0.021834,0
0,0.000591,81,0.015964,0.015567,0
0.000206,0,240,0.049485,0.000825,0
0,0,102,0.025342,0.024342,0
0.001513,0.000504,39,0.019667,0,0
0,0,36,0.067542,0.022472,0
0.000471,0,105,0.049482,0.030617,0
0.000186,0.000371,444,0.082405,0.025422,0
0.000373,0.000062,60,0.003728,0.020752,0
0.000061,0.000122,141,0.008628,0.000489,0
0,0,369,0.354127,0.026846,0
0.000275,0,405,0.111509,0.01624,0
0,0.000471,57,0.002239,0,0
0.000241,0.000423,174,0.010505,0.024811,0
0,0,111,0.098057,0.001765,0
0,0.000647,411,0.037975,0,0
0.000112,0.000241,96,0.000538,0.005961,0
0,0,153,0.201581,0,0
0.000065,0.000261,192,0.012545,0.018228,0
0,0,129,0.114871,0,0
0,0.000355,198,0.070362,0,0
0,0.000246,45,0.011081,0,0
0,0,420,0.087848,0.000418,0
0,0.000387,306,0.059279,0.016076,0
0.000261,0,189,0.04936,0,0
0.00005,0.000702,39,0.001957,0.016909,0
0,0.000407,231,0.031331,0,0
0.000249,0,66,0.016418,0,0
0.001634,0,117,0.191176,0,0
0,0,21,0.039474,0.013133,0
0,0,15,0.018939,0.031526,0
0.000087,0.0002,114,0.000991,0.000061,0
0.000154,0.000386,111,0.008574,0,0
0.000325,0,261,0.084823,0.007147,0
0,0.000564,54,0.030457,0,0
0.000117,0.000244,207,0.002019,0.000458,0
0,0,201,0.08069,0.016453,0
0,0,99,0.095192,0.026897,0
0,0,159,0.138743,0.007847,0
0,0,81,0.022823,0.022254,0
0,0.000132,72,0.004757,0.019491,0
0,0.000257,426,0.054714,0,0
0,0,117,0.073585,0.018856,0
0.000345,0.00069,186,0.064182,0,0
0.000814,0.000814,417,0.339577,0.044752,0
0,0.001839,93,0.05702,0,0
0,0.00092,66,0.030345,0.026195,0
0.000586,0,354,0.207381,0,0
0.000131,0.000392,105,0.001249,0.023986,0
0.000823,0.001048,183,0.013697,0,0
0,0,69,0.052591,0.001523,0
0.000084,0.000798,66,0.002773,0,0
0,0,90,0.186722,0,0
0,0,93,0.169399,0.014545,0
0,0.000291,57,0.016599,0.02853,0
0,0,333,0.695198,0,0
0.000135,0.000135,96,0.006463,0.000269,0
0.000045,0.000491,129,0.005763,0.002949,0
0.000086,0.000216,195,0.004207,0.001683,0
0.000099,0.000227,96,0.001364,0.016648,0
0,0.000644,291,0.187379,0,0
0,0,60,0.100671,0,0
0.000035,0.000456,45,0.001578,0.024964,0
0,0,96,0.049155,0.013818,0
0.000681,0,75,0.051055,0,0
0,0.000304,15,0.004561,0.017933,0
0,0.000399,90,0.017971,0,0
0,0,177,0.0729,0.015644,0
0,0,429,0.418129,0,0
0.000133,0.000398,291,0.019298,0.015053,0
0,0,75,0.023041,0,0
0.000576,0.000806,96,0.011059,0.015319,0
0,0.000678,156,0.026441,0.025928,0
0,0.000521,141,0.073438,0,0
0,0,360,0.329068,0.026484,0
0.000271,0.000246,279,0.006875,0.000394,0
0,0,444,0.348509,0.010196,0
0.000345,0.000345,90,0.031024,0.016885,0
0,0,60,0.11215,0.014925,0
0.000113,0.000294,219,0.004949,0.000723,0
0,0,48,0.017537,0,0
0,0,84,0.064865,0.029321,0
0,0.001191,150,0.089339,0,0
0,0,357,0.24965,0.018169,0
0,0,222,0.100498,0.01629,0
0.000051,0.001018,126,0.006414,0.025554,0
0.000045,0.000327,15,0.000136,0.02292,0
0.000438,0.000438,117,0.017063,0.017206,0
0.000105,0.000186,255,0.002065,0.022339,0
0,0,300,0.503356,0,0
0,0.000862,357,0.153946,0,0
0.000077,0.000387,213,0.00824,0.022706,0
0.000172,0.000115,69,0.003962,0.015734,0
0,0,144,0.10488,0,0
0,0,324,0.381625,0.023529,0
0.000166,0.000221,252,0.013951,0.027735,0
0.000111,0.000111,786,0.087285,0.030757,0
0.000194,0.000194,141,0.027421,0,0
0,0,36,0.006787,0,0
0.00012,0.000279,303,0.00403,0.000599,0
0,0,108,0.01267,0.017595,0
0,0,111,0.248879,0,0
0.000215,0.000322,120,0.006448,0.028103,0
0.000252,0.000503,117,0.004206,0.000359,0
0,0,174,0.010948,0.021014,0
0,0,225,0.626741,0.036111,0
0,0,78,0.006269,0.029816,0
0.000595,0.001487,822,0.122194,0,0
0.00017,0.000679,156,0.026495,0,0
0,0,294,0.086802,0.020366,0
0,0,273,0.070379,0.018814,0
0.000897,0.000448,126,0.028251,0.033401,0
0,0,69,0.024126,0.032506,0
0,0,291,0.563953,0,0
0.000357,0.000178,417,0.074345,0.021034,0
0,0.00099,489,0.484158,0.018793,0
0,0.000381,18,0.006862,0.020579,0
0.001346,0.000734,15,0.000612,0.000041,0
0.000582,0.000116,153,0.017818,0.000932,0
0.000266,0,195,0.051917,0.016236,0
0,0,276,0.174352,0,0
0,0,75,0.162338,0.012959,0
0,0.002697,177,0.053042,0.032355,0
0.000176,0.000882,219,0.009661,0.000706,0
0.000162,0.000209,336,0.007799,0.021006,0
0.000242,0.001088,105,0.012689,0,0
0,0,42,0.004628,0,0
0.000194,0,390,0.075479,0.021672,0
0.000033,0.000198,81,0.002672,0.000099,0
0,0.000324,42,0.002718,0,0
0,0.000491,897,0.073476,0.048325,0
0.00013,0.000261,228,0.029707,0.027228,0
0.000315,0.000682,249,0.013067,0.001837,0
0.000677,0.00203,105,0.071042,0.022989,0
0,0,105,0.106599,0,0
0,0,288,0.189598,0.023684,0
0,0.000704,507,0.11893,0,0
0,0,60,0.126582,0,0
0.000196,0,75,0.004911,0,0
0.000085,0.000254,153,0.004312,0.021869,0
0,0,297,0.6,0,0
0.000094,0,57,0.005384,0.001889,0
0.000082,0.000247,84,0.001732,0.023862,0
0,0.000614,87,0.053407,0.018405,0
0,0,273,0.657831,0,0
0.000183,0.000366,96,0.017576,0,0
0.000111,0.0002,369,0.001574,0.023012,0
0,0,180,0.576923,0,0
0,0,306,0.157246,0,0
0,0,96,0.022331,0.017907,0
0,0.000452,261,0.117993,0,0
0.000227,0.000567,30,0.003404,0,0
0,0,369,0.762397,0.012371,0
0,0,186,0.296178,0.011129,0
0.000283,0.000707,99,0.014003,0.016264,0
0,0.001168,315,0.367991,0,0
0,0,192,0.029832,0.016001,0
0.00031,0.000931,258,0.080074,0,0
0,0.000529,66,0.034902,0,0
0.000062,0.000544,138,0.001705,0.000012,0
0,0,69,0.076412,0.011062,0
0.00008,0.000882,111,0.008896,0.026046,0
0.000138,0.000207,258,0.005921,0.000207,0
0.000108,0.000267,144,0.001038,0.017725,0
0.000206,0.000721,234,0.024101,0.019773,0
0,0,255,0.040657,0.017376,0
0,0,75,0.0249,0.020577,0
0,0,171,0.077166,0,0
0.000146,0.001025,360,0.052732,0,0
0,0.001161,201,0.233449,0,0
0,0,291,0.101784,0.014336,0
0,0.004115,27,0.111111,0,0
0.00049,0.001077,228,0.022333,0.035162,0
0,0,150,0.103235,0.009629,0
0.000042,0.000042,132,0.002802,0.001358,0
0.000676,0,90,0.060811,0,0
0.00043,0.000292,213,0.003663,0.000224,0
0.000121,0.000606,279,0.03383,0.008487,0
0,0,225,0.878906,0,0
0,0,369,0.235632,0.016592,0
0.000642,0.000642,75,0.048139,0.021809,0
0,0,168,0.293706,0.029668,0
0,0,129,0.143973,0,0
0,0,246,0.051855,0.024868,0
0.000118,0.00051,399,0.015656,0.018128,0
0,0,108,0.150418,0,0
0.000225,0.000197,57,0.001603,0.019776,0
0,0.000057,237,0.013475,0.001535,0
0,0,168,0.200238,0,0
0.000347,0,111,0.038475,0,0
0.000038,0.00049,126,0.001582,0.000126,0
0.000142,0.00039,75,0.002656,0,0
0.000132,0.000527,132,0.017391,0.020682,0
0.000906,0,297,0.089728,0.023256,0
0,0.000246,525,0.129247,0.027812,0
0,0,129,0.240223,0.011152,0
0.00008,0.00008,60,0.004807,0.001843,0
0.000285,0.000856,36,0.005135,0.021249,0
0.000152,0.000152,102,0.003096,0.018847,0
0,0,111,0.275434,0,0
0,0,219,0.074112,0,0
0.00047,0.00047,51,0.023955,0,0
0,0.000245,198,0.048518,0.027193,0
0,0,60,0.103986,0.022491,0
0,0.000673,135,0.030296,0.033655,0
0,0,261,0.184062,0.014799,0
0.00073,0.000852,351,0.042722,0.019837,0
0.000136,0.000545,30,0.002044,0.019278,0
0.000078,0.000274,84,0.001645,0.000039,0
0.000135,0.000135,135,0.003034,0.000764,0
0,0,204,0.136091,0,0
0.00005,0.000309,198,0.001653,0.000468,0
0,0,192,0.421053,0.010941,0
0.000078,0.000156,111,0.00434,0,0
0.000196,0.000147,138,0.006765,0,0
0,0.000372,294,0.109456,0.014886,0
0,0,78,0.063466,0.014634,0
0,0.000462,87,0.040203,0.017552,0
0.001647,0.000253,183,0.023188,0.022172,0
0,0.000366,390,0.142805,0,0
0.00053,0.000265,96,0.025451,0,0
0,0,201,0.058875,0,0
0.000373,0.000149,192,0.014313,0.02363,0
0.000361,0.000361,144,0.052042,0,0
0,0,147,0.074393,0.022256,0
0,0,93,0.354962,0.007605,0
0,0.000707,507,0.358304,0.045904,0
0,0,27,0.043062,0,0
0,0.001794,117,0.104933,0.018817,0
0.003155,0,48,0.15142,0,0
0,0.000162,99,0.016001,0,0
0,0,162,0.108579,0,0
0,0,198,0.235714,0.016647,0
0,0,81,0.039493,0,0
0,0,111,0.247216,0.02,0
0,0,174,0.107275,0,0
0,0,228,0.098744,0.020346,0
0.00055,0,171,0.094059,0,0
0.000216,0.000108,21,0.002266,0,0
0.000054,0.000161,90,0.002418,0.018964,0
0,0,75,0.182482,0,0
0.000076,0.000242,132,0.001997,0,0
0.000197,0.000099,30,0.002958,0.025631,0
0,0,267,0.613793,0,0
0,0,141,0.202296,0,0
0.000092,0.000092,63,0.00579,0.016909,0
0.000083,0.000242,57,0.00025,0.022432,0
0.000165,0.00033,69,0.011394,0,0
0,0.000136,132,0.017971,0.026409,0
0.000333,0.000166,96,0.015981,0.013981,0
0.000346,0.000693,252,0.043651,0,0
0,0,81,0.033183,0.015971,0
0,0,60,0.011355,0.022517,0
0.000868,0.000724,129,0.018669,0.020402,0
0.000108,0.000346,255,0.005509,0,0
0.000172,0.000343,222,0.009521,0,0
0,0.000227,117,0.026555,0,0
0.00041,0.000352,87,0.005101,0.032952,0
0.000043,0.000087,102,0.004423,0.000694,0
0,0.000317,72,0.003264,0.022892,0
0,0,516,0.397535,0,0
0.000132,0.000207,78,0.001469,0.000734,0
0,0,492,0.353448,0.022972,0
0,0.000854,699,0.099473,0,0
0,0.000528,174,0.045947,0.029831,0
0,0.000706,447,0.315455,0.053597,0
0,0,117,0.0299,0.017374,0
0.000209,0.000209,477,0.099687,0.025282,0
0,0.001274,84,0.107006,0.030534,0
0,0,90,0.18595,0.028866,0
0.00003,0.000534,153,0.002272,0.000148,0
0.000119,0.000536,540,0.032137,0.044156,0
0,0.00006,171,0.010296,0.021555,0
0.000954,0,183,0.174618,0.011439,0
0.000261,0.000131,114,0.014884,0.002089,0
0.000097,0.000351,183,0.002215,0.000775,0
0,0.000421,510,0.214827,0.026947,0
0,0,18,0.064516,0,0
0,0,15,0.013825,0,0
0,0,282,0.262326,0,0
0,0,48,0.037529,0.021875,0
0,0.000569,48,0.01366,0,0
0,0.000752,252,0.094737,0,0
0.00011,0.000292,63,0.002303,0.020615,0
0.00006,0.00018,213,0.003203,0.000045,0
0,0.000321,75,0.008025,0,0
0.000072,0.000503,129,0.009277,0.030419,0
0,0,327,0.297814,0.018198,0
0.000247,0.000433,18,0.001112,0.022925,0
0.000147,0.000098,93,0.004555,0,0
0,0,57,0.013771,0.015217,0
0.000833,0,84,0.011663,0.020131,0
0,0,126,0.124506,0.017769,0
0.000059,0.000176,96,0.005629,0.019933,0
0,0,174,0.253644,0,0
0,0,9,0.00355,0,0
0,0.000097,249,0.024227,0,0
0.000279,0.001254,504,0.070215,0.020476,0
0,0,129,0.035863,0.023346,0
0.000176,0.000176,60,0.010532,0.023693,0
0,0.000437,87,0.038058,0,0
0.000797,0.001196,90,0.035885,0.013551,0
0,0,24,0.051836,0,0
0.000192,0.000192,117,0.007483,0.024429,0
0,0.000464,222,0.102921,0,0
0.000524,0,138,0.072365,0,0
0,0,45,0.04717,0.012565,0
0,0.001311,54,0.035387,0.020956,0
0,0,183,0.054448,0.010708,0
0,0,27,0.029736,0.023102,0
0.000047,0.000425,66,0.003119,0.000142,0
0,0,99,0.101331,0,0
0,0,72,0.072874,0,0
0.000417,0.000208,60,0.0125,0.023953,0
0.00015,0.0002,162,0.008102,0,0
0,0,207,0.174831,0.012658,0
0,0,72,0.123288,0.015385,0
0,0,369,0.182945,0.001487,0
0,0.002125,342,0.363443,0,0
0,0.000739,204,0.150776,0.037666,0
0.00012,0.00012,63,0.003791,0.022081,0
0,0,183,0.109515,0.020933,0
0,0,87,0.024562,0,0
0.000313,0.000721,57,0.001787,0.023479,0
0.000803,0,234,0.187952,0.024077,0
0,0.000329,150,0.049391,0,0
0,0,264,0.251429,0,0
0,0.000619,378,0.046794,0.003094,0
0,0,45,0.014725,0.017664,0
0.000046,0.000313,171,0.000326,0.000569,0
0,0.000351,504,0.029453,0.021154,0
0.000369,0.000369,165,0.012177,0.000148,0
0,0,207,0.128651,0.01677,0
0,0,270,0.249769,0.013863,0
0.000112,0.000223,237,0.026472,0.000893,0
0.000411,0.000705,87,0.005113,0.005582,0
0,0,213,0.097841,0,0
0,0,111,0.037858,0,0
0.000054,0.00019,189,0.005134,0.002092,0
0,0,6,0.015113,0,0
0.000111,0.000556,48,0.005334,0,0
0,0,219,0.219439,0.016016,0
0,0,150,0.112108,0.023898,0
0,0,204,0.217252,0,0
0,0,99,0.113532,0,0
0.000283,0.000425,240,0.033975,0,0
0.000469,0.000235,144,0.011259,0,0
0.000056,0.000056,129,0.007172,0.017457,0
0.000055,0.000165,231,0.012672,0.02079,0
0.000102,0.000255,78,0.000663,0.019795,0
0.000765,0.00034,195,0.016565,0.027606,0
0.000275,0.000275,81,0.011157,0.02479,0
0,0.001203,207,0.062256,0,0
0,0,168,0.062384,0,0
0,0,303,0.381612,0.031447,0
0.000488,0.000488,39,0.009512,0.021702,0
0,0,102,0.055465,0.042391,0
0,0.000449,54,0.024226,0,0
0,0,354,0.926702,0.015666,0
0,0.000756,138,0.104387,0,0
0.000493,0.000356,444,0.01217,0.019926,0
0,0.000568,60,0.034072,0.017594,0
0.000086,0.000043,183,0.007826,0.000428,0
0.000093,0.000297,60,0.000371,0.019462,0
0.000214,0.000428,201,0.043041,0,0
0,0,30,0.023238,0,0
0,0.000251,93,0.011664,0.016679,0
0.000317,0.000158,108,0.017105,0,0
0,0,150,0.033761,0,0
0.00026,0.000391,267,0.034766,0.028902,0
0.000272,0.000163,213,0.011603,0.000163,0
0.000883,0,84,0.074205,0,0
0.000455,0.000455,105,0.047792,0,0
0,0.00017,24,0.004086,0.027068,0
0.000454,0.000279,225,0.007849,0.007361,0
0,0.000523,384,0.200942,0.018828,0
0.000118,0.000296,150,0.004434,0,0
0,0.000381,348,0.132622,0,0
0,0.000623,927,0.57757,0.014944,0
0.000148,0.000742,228,0.033813,0.024763,0
0,0.001055,429,0.452532,0,0
0.00007,0.00007,132,0.009228,0,0
0,0,105,0.079606,0,0
0,0,72,0.012262,0,0
0,0.000153,96,0.007357,0.023373,0
0,0.000444,27,0.001498,0.027357,0
0.001203,0,102,0.030677,0.015935,0
0,0.000734,138,0.050679,0.019457,0
0,0.000573,69,0.039564,0,0
0,0,42,0.03599,0.01113,0
0,0,330,0.107143,0.034729,0
0,0,381,0.105045,0,0
0.000278,0.000695,318,0.044197,0.016954,0
0.00003,0.00033,174,0.005213,0.00006,0
0.000121,0.000965,168,0.02026,0.023152,0
0,0,39,0.024746,0,0
0,0,72,0.008006,0.01223,0
0.000137,0.00032,348,0.005308,0.023366,0
0,0,159,0.164938,0,0
0.000045,0.000654,258,0.005815,0.00018,0
0,0,96,0.12766,0.01992,0
0,0,159,0.184028,0,0
0,0,279,0.205752,0,0
0.000574,0.000574,276,0.019806,0.025474,0
0.000084,0.00069,135,0.002825,0.034103,0
0,0,93,0.078747,0,0
0,0,114,0.075697,0,0
0,0,186,0.064899,0.015696,0
0.00015,0.000239,186,0.000571,0.021611,0
0.001166,0.0005,198,0.032995,0.022992,0
0.000077,0.000179,108,0.001382,0.019554,0
0,0.000624,45,0.005617,0.001123,0
0.000086,0.001371,93,0.007971,0.022969,0
0,0,336,0.109126,0.024026,0
0.000089,0.000321,417,0.00743,0.000107,0
0.000098,0.000135,222,0.002716,0.021997,0
0,0,225,0.494505,0,0
0,0,132,0.073497,0,0
0,0,63,0.113514,0.041367,0
0,0,201,0.010155,0.00197,0
0.000692,0.000346,156,0.053979,0.022138,0
0,0.000563,141,0.079347,0,0
0,0,66,0.0375,0.02385,0
0.000029,0.000315,108,0.001547,0.022046,0
0.000079,0.000262,333,0.008715,0.017245,0
0.000646,0.000754,192,0.020685,0,0
0,0,156,0.361949,0,0
0,0,150,0.378788,0,0
0.00009,0.00027,66,0.000228,0.020964,0
0.000094,0.000469,231,0.010833,0.005815,0
0.000044,0.000283,258,0.001874,0.001003,0
0,0.000317,81,0.012837,0.025669,0
0.001563,0,396,0.206357,0.025521,0
0.000277,0.000277,39,0.002705,0,0
0,0,162,0.146341,0.018953,0
0,0.000375,120,0.005622,0.000094,0
0.000057,0.000228,144,0.000683,0.000266,0
0.001157,0.000771,336,0.06479,0.003085,0
0,0.001044,105,0.027408,0.028967,0
0.000177,0.00046,159,0.005625,0.028334,0
0.000222,0.00035,114,0.003622,0.000127,0
0.000366,0,51,0.018668,0.017197,0
0,0,408,0.169788,0.00624,0
0,0,198,0.087533,0.014582,0
0,0,24,0.007692,0.024031,0
0.000187,0.000187,42,0.003937,0.021464,0
0,0,405,0.435484,0.010741,0
0.000199,0.000797,69,0.002293,0.022594,0
0.000057,0.000342,129,0.007355,0.00057,0
0.000852,0.000568,207,0.029387,0.018737,0
0,0,213,0.682692,0.035144,0
0,0,87,0.074678,0.018868,0
0,0,123,0.242126,0,0
0,0,45,0.039405,0.014873,0
0,0,96,0.004867,0,0
0.000861,0,270,0.232558,0.010327,0
0,0.00114,114,0.129989,0.027335,0
0.000563,0.000563,39,0.003136,0.02661,0
0,0,345,0.403037,0,0
0,0.000482,66,0.031823,0.013976,0
0,0.000313,261,0.016351,0.030633,0
0,0.000294,69,0.003381,0.021069,0
0,0,147,0.268739,0.018248,0
0.000375,0.000563,63,0.005907,0.017718,0
0,0,36,0.013503,0,0
0.00007,0.000225,120,0.001686,0.000084,0
0.001247,0,198,0.246883,0.016189,0
0.000183,0.000548,954,0.024876,0.022424,0
0,0.00034,114,0.038749,0.016989,0
0.00005,0.000375,210,0.005252,0.023709,0
0.000107,0.000321,255,0.006828,0,0
0.000527,0.000132,78,0.010285,0.025313,0
0.000234,0.000468,48,0.011231,0.001637,0
0.000053,0.000212,36,0.001908,0,0
0,0,51,0.031579,0.019802,0
0,0.000163,99,0.008074,0.016635,0
0.000276,0.000276,69,0.009525,0.021946,0
0.000079,0.000269,339,0.003805,0.000494,0
0.000479,0,207,0.099233,0.042166,0
0.000067,0.000185,138,0.002316,0.00042,0
0.000803,0.000837,54,0.000923,0.000017,0
0,0.000643,165,0.053055,0.0135,0
0.000066,0.000197,84,0.001841,0.000723,0
0,0,147,0.098923,0,0
0.000308,0.000385,396,0.030518,0.024351,0
0,0,144,0.063548,0,0
0.00026,0.000519,225,0.008347,0.001818,0
0.000612,0.000306,297,0.018165,0,0
0.000103,0.00018,63,0.001619,0.000797,0
0.00009,0.00009,18,0.000539,0,0
0,0,192,0.0856,0,0
0.000076,0.000304,267,0.006761,0.000912,0
0.00007,0.00007,144,0.003375,0.000633,0
0.000632,0,18,0.011378,0.01832,0
0,0,609,0.330081,0.018418,0
0.000491,0.000164,93,0.015206,0,0
0.000121,0.000151,84,0.002543,0.024278,0
0.000176,0.000176,141,0.024767,0,0
0,0,333,0.403636,0.030266,0
0,0.000332,243,0.026925,0.001883,0
0,0,342,0.318436,0.012093,0
0,0,108,0.044591,0,0
0.00056,0.00014,201,0.028151,0.010223,0
0,0,63,0.10678,0.015228,0
0,0.000361,285,0.102851,0,0
0.000055,0.000219,180,0.009858,0.000055,0
0,0,117,0.110169,0.020696,0
0,0.000857,150,0.128535,0,0
0.0006,0.00051,153,0.004586,0,0
0,0,135,0.09349,0.020761,0
0,0.000679,237,0.161005,0,0
0,0.000445,270,0.060093,0.023364,0
0,0,66,0.124764,0.015094,0
0,0,144,0.083575,0,0
0,0,168,0.294737,0,0
0,0,99,0.043043,0.019557,0
0,0.000478,453,0.216643,0.017208,0
0,0,222,0.094549,0,0
0.000093,0.001211,36,0.003354,0.02161,0
0,0,216,0.287617,0,0
0.000087,0.000413,21,0.000456,0.000043,0
0,0.000933,90,0.028002,0.019285,0
0,0,564,0.845577,0.023952,0
0,0.000471,186,0.087612,0.020716,0
0,0.00039,285,0.111025,0,0
0.00046,0,204,0.093879,0,0
0,0,186,0.055341,0,0
0,0,78,0.067068,0.016323,0
0.000095,0.000382,69,0.003291,0.025087,0
0,0,528,0.501901,0.02849,0
0.000154,0.000154,315,0.016129,0.000102,0
0.000167,0.000865,177,0.004941,0.033134,0
0,0,201,0.050541,0.021116,0
0,0.000887,72,0.021295,0.038439,0
0.000046,0.000046,159,0.003679,0.024135,0
0,0.000308,72,0.005546,0.025724,0
0.000033,0.000267,36,0.001203,0.000568,0
0.000318,0,360,0.114467,0,0
0.001391,0,66,0.091794,0.043056,0
0.000143,0.000286,210,0.01503,0.019609,0
0,0,78,0.11127,0.038462,0
